Device_ID,TTL_hours,battery_capacity_mah,avg_power_W,max_Tb_C,ratio_idle,ratio_social,ratio_video,ratio_game,signal_strength_avg,background_app_usage_level,avg_screen_on_hours_per_day,gaming_hours_per_week,video_streaming_hours_per_week,device_age_months,avg_charging_cycles_per_week,avg_battery_temp_celsius,fast_charging_usage_percent,overnight_charging_freq_per_week,SOH_est,aging_loss_est,n_cycles_est,lambda_eff_est
082a22b2-5beb-402d-9d30-dc2c46e4b42c,14.039722,4000.0,0.955808,38.895766,0.75416667,0.15059524,0.02440476,0.07083333,Good,Low,5.9,11.9,4.1,2.0,8.9,33.5,48.8,3.0,0.95573418,0.04426582,77.341,0.0005854004
cfeab3b8-04c4-47a0-8b63-70a5b1cb47b1,8.9925,5000.0,1.051711,39.90253,0.72916667,0.11785714,0.12142857,0.03154762,Good,High,6.5,5.3,20.4,27.0,8.8,33.6,80.9,2.0,0.53884266,0.46115734,1032.372,0.0005989427
3689b327-cb03-48e7-b8e2-ece24b453cfa,3.537222,3000.0,0.980561,33.103711,0.73333333,0.2047619,0.03869048,0.02321429,Good,High,6.4,3.9,6.5,43.0,10.1,34.4,14.6,3.0,0.32935472,0.67064528,1887.0335,0.0005885534
d66f7b71-20b6-4ca1-a249-ce835232dad1,14.609722,4500.0,0.758478,35.843641,0.72083333,0.24047619,0.02916667,0.00952381,Moderate,Low,6.7,1.6,4.9,14.0,9.7,34.0,67.1,7.0,0.70149807,0.29850193,590.051,0.0006008584
db15d6f5-3100-41b8-b0f6-b13d1df4e172,6.526389,4000.0,0.796419,36.579801,0.80416667,0.08214286,0.07321429,0.04047619,Moderate,High,4.7,6.8,12.3,40.0,8.8,36.9,62.3,6.0,0.37018539,0.62981461,1529.44,0.0006497485
26b2d333-15b9-4389-b763-bef538d0f45e,21.101389,4500.0,0.647498,38.943709,0.95833333,0.0,0.02676399,0.01490268,Good,Medium,1.0,4.9,8.8,22.0,3.0,28.8,55.6,4.0,0.86497931,0.13502069,286.77,0.000505805
79375ca8-d843-416b-a2e4-d5ee8e7d20b1,7.4575,3000.0,0.912356,36.761822,0.82083333,0.03511905,0.12321429,0.02083333,Moderate,Low,4.3,3.5,20.7,39.0,5.2,29.1,13.9,1.0,0.64609209,0.35390791,881.166,0.0004957218
ec2a059a-f9a9-47c0-803f-0e12221724fd,6.548889,3000.0,1.376025,39.9033,0.84583333,0.0375,0.06845238,0.04821429,Good,High,3.7,8.1,11.5,10.0,6.7,30.1,74.1,1.0,0.85569886,0.14430114,291.115,0.00053531
e722bc48-05cd-40c0-8c04-944d9d1ec30f,5.042222,3000.0,0.775299,33.103039,0.74583333,0.13154762,0.06130952,0.06130952,Good,High,6.1,10.3,10.3,47.0,8.4,33.5,27.8,6.0,0.37121936,0.62878064,1715.406,0.0005776837
9a2f116a-f178-4acb-968d-5bd00a336ef2,11.134722,5000.0,0.892217,39.324356,0.75416667,0.11964286,0.08095238,0.0452381,Moderate,High,5.9,7.6,13.6,31.0,7.7,31.2,58.4,1.0,0.56601122,0.43398878,1037.1515,0.0005487543
b94e4cc1-11ad-435a-8728-2937354200ed,4.844444,3000.0,1.168748,39.667557,0.79166667,0.11071429,0.05297619,0.04464286,Poor,Medium,5.0,7.5,8.9,35.0,7.8,30.5,22.0,2.0,0.53764601,0.46235399,1186.185,0.0005231519
1857e14e-48de-49a2-914f-6658735c31a7,4.298889,4000.0,0.988913,35.939745,0.625,0.28511905,0.06666667,0.02321429,Good,Low,9.0,3.9,11.2,32.0,14.8,32.5,83.3,6.0,0.30277152,0.69722848,2057.792,0.0005806111
5e978b81-2c9c-4f22-a20f-b67e7c1b8d5e,15.051667,5000.0,0.755613,39.245347,0.825,0.09642857,0.03452381,0.04404762,Moderate,Medium,4.2,7.4,5.8,23.0,7.1,35.0,48.4,1.0,0.64800947,0.35199053,709.5385,0.0006114537
8e306b9e-44b9-4963-b9bc-239d926ba63c,18.754444,4500.0,0.637745,39.012428,0.95833333,0.0,0.0181962,0.02347046,Good,High,1.0,8.9,6.9,38.0,3.0,31.3,88.4,3.0,0.75719071,0.24280929,495.33,0.0005615249
5cc29c69-9784-464a-b45d-62e18cd1d2f2,7.163333,4000.0,0.889307,38.895614,0.7625,0.16964286,0.03214286,0.03571429,Good,Low,5.7,6.0,5.4,33.0,8.7,35.5,84.8,0.0,0.45369159,0.54630841,1247.4495,0.0006335628
749186c1-4cbc-452c-99cd-7d477540ead2,5.878611,5000.0,1.369354,39.013097,0.67083333,0.22559524,0.07142857,0.03214286,Good,High,7.9,5.4,12.0,27.0,11.5,33.3,37.5,5.0,0.45865274,0.54134726,1349.1225,0.0005777547
2a5f7e11-39d9-4748-82cf-b802c4a3e88d,5.578611,3000.0,0.805893,35.165376,0.74583333,0.20119048,0.03988095,0.01309524,Good,Low,6.1,2.2,6.7,36.0,10.8,28.2,78.8,5.0,0.42691431,0.57308569,1689.336,0.00050385
2c962b5f-7680-458b-9f44-ca83a092872b,14.891389,4500.0,0.964226,39.972971,0.8,0.09583333,0.0827381,0.02142857,Moderate,High,4.8,3.6,13.9,6.0,6.7,31.3,46.6,0.0,0.909011,0.090989,174.669,0.0005461649
6ad12fa2-23cc-4f87-b5b3-974831a28c35,10.084444,3000.0,0.973233,37.635836,0.75,0.19107143,0.03392857,0.025,Poor,Medium,6.0,4.2,5.7,3.0,9.1,34.4,29.0,5.0,0.93198274,0.06801726,118.6185,0.0005938448
db1b96a1-7683-4c4d-832a-d200b287b703,3.128889,4000.0,1.430667,36.004209,0.61666667,0.34464286,0.03095238,0.0077381,Good,Medium,9.2,1.3,5.2,36.0,13.9,31.0,5.5,2.0,0.3187773,0.6812227,2174.238,0.0005258222
4dae5b78-31c1-4fca-baa5-9aacc757d15a,15.175,4000.0,0.925257,38.895068,0.84583333,0.07857143,0.06666667,0.00892857,Good,Low,3.7,1.5,11.2,0.0,4.5,33.7,78.3,3.0,1.0,0.0,0.0,0.000599734
32c3a32b-39ed-48ef-b581-facd03b355db,18.143056,5000.0,0.967364,40.194878,0.76666667,0.13809524,0.06369048,0.03154762,Good,Medium,5.6,5.3,10.7,0.0,8.1,28.9,7.5,5.0,1.0,0.0,0.0,0.0004898767
73d37d18-64de-4370-b2ec-a399455aae59,3.374444,4000.0,1.21334,39.86167,0.71666667,0.15714286,0.08511905,0.04107143,Good,Low,6.8,6.9,14.3,46.0,10.1,34.8,55.3,2.0,0.2915919,0.7084081,2018.687,0.0006104959
07bce70e-65f4-4e86-a5a5-c41098a1e315,10.553333,4500.0,0.903787,39.072449,0.75,0.16845238,0.02440476,0.05714286,Good,High,6.0,9.6,4.1,19.0,10.4,33.0,78.5,0.0,0.60381929,0.39618071,858.572,0.0005875807
8e9a4c1f-7933-4d6f-a6aa-bb7c1aeef545,16.753056,5000.0,0.757684,33.449398,0.79166667,0.18392857,0.01369048,0.01071429,Moderate,Medium,5.0,1.8,2.3,18.0,7.7,30.7,53.0,5.0,0.72323955,0.27676045,602.217,0.0005380366
7e080c11-7a23-4260-b9f7-463673a479bf,10.8325,4500.0,0.855948,39.012428,0.80833333,0.02619048,0.09583333,0.06964286,Good,High,4.6,11.7,16.1,28.0,6.6,38.1,42.8,1.0,0.58696154,0.41303846,802.956,0.0006635432
0ea8609b-63a5-4b8a-bb6b-5e37c3b6bb85,10.446667,3000.0,0.875179,39.733694,0.79583333,0.16309524,0.01904762,0.02202381,Poor,Medium,4.9,3.7,3.2,9.0,7.2,29.2,26.6,0.0,0.86816004,0.13183996,281.556,0.0005021353
eb4daafd-d5f9-4127-8fdb-d2c9ff502037,12.201667,4500.0,0.877405,39.012428,0.725,0.17738095,0.08392857,0.01369048,Good,High,6.6,2.3,14.1,17.0,9.8,31.1,32.2,0.0,0.67773623,0.32226377,723.877,0.0005373801
43384e27-337e-4920-9836-b4e5c621d3f6,10.079167,4500.0,0.82798,33.069693,0.73333333,0.2625,0.0,0.00416667,Good,Medium,6.4,0.7,0.0,27.0,9.6,32.3,54.5,7.0,0.52832427,0.47167573,1126.224,0.0005665348
267ad2bf-a64c-48bc-bc31-5dccf17e4929,3.664444,4000.0,1.103677,33.063373,0.59583333,0.2875,0.07619048,0.04047619,Good,Medium,9.7,6.8,12.8,34.0,15.5,31.7,20.6,6.0,0.28801634,0.71198366,2289.815,0.0005435977
509c90d4-d088-4514-94be-a96d4e4e8f71,9.546944,3000.0,0.749516,39.324247,0.9,0.0172619,0.05892857,0.02380952,Moderate,High,2.4,4.0,9.9,42.0,4.6,26.1,60.1,0.0,0.67949932,0.32050068,839.454,0.0004602981
2cf23578-2bb6-4c6b-9074-c0f88984789c,2.9475,4000.0,1.127062,38.943716,0.625,0.23392857,0.07142857,0.06964286,Good,Medium,9.0,11.7,12.0,46.0,12.5,33.2,40.1,2.0,0.23657947,0.76342053,2498.375,0.0005769635
e520829b-cc0c-46bf-b828-4c2e8821ffed,5.406667,3000.0,0.979332,35.939028,0.7875,0.1172619,0.08214286,0.01309524,Good,Low,5.1,2.2,13.8,30.0,8.7,34.5,58.1,4.0,0.50280436,0.49719564,1134.045,0.0006062847
7506b1df-e85f-4555-a519-4f4e4624839d,8.168611,3000.0,0.733325,35.515847,0.77916667,0.08511905,0.0875,0.04821429,Good,High,5.3,8.1,14.7,26.0,8.7,32.2,79.8,2.0,0.56879624,0.43120376,982.839,0.0005740849
70c8cf23-8fbb-4485-858e-963c6aca6af0,11.197778,4500.0,1.058591,39.020733,0.7,0.20595238,0.07321429,0.02083333,Good,Low,7.2,3.5,12.3,10.0,10.8,34.7,63.8,4.0,0.75041616,0.24958384,469.26,0.0006118726
f6ed653a-d3ca-4a72-8c3f-984d376daac4,2.384722,4000.0,1.893654,38.222697,0.7,0.20595238,0.08452381,0.00952381,Good,Low,7.2,1.6,14.2,48.0,9.3,33.0,71.4,2.0,0.32154565,0.67845435,1939.608,0.0005849717
6262ed8f-4f98-4909-a7bd-24fa10ca16fb,2.930833,4500.0,1.181058,35.524947,0.675,0.20595238,0.09285714,0.02619048,Good,High,7.8,4.4,15.6,48.0,11.9,34.7,63.3,6.0,0.21912156,0.78087844,2481.864,0.0006116889
bb3f7ea4-8067-41b9-97b9-b38023626e25,3.550278,4500.0,1.45837,36.761553,0.65833333,0.22857143,0.09761905,0.01547619,Moderate,Low,8.2,2.6,16.4,37.0,12.0,32.7,67.3,5.0,0.32775131,0.67224869,1929.18,0.000578225
6dbd2909-2a2d-4f63-8c6f-e7e2394a99aa,17.020278,4500.0,0.851287,40.138418,0.775,0.10654762,0.075,0.04345238,Good,Low,5.4,7.3,12.6,4.0,8.7,33.3,20.4,6.0,0.91721822,0.08278178,151.206,0.0005714711
03d5aadb-9772-4a31-a869-6f83876d225b,9.504167,3000.0,0.898298,32.983669,0.65416667,0.29107143,0.03154762,0.02321429,Good,Low,8.3,3.9,5.3,7.0,13.1,30.2,45.8,5.0,0.81071432,0.18928568,398.4365,0.0005266574
953692b0-b794-4d0d-beb4-870419647d23,11.427222,4000.0,0.728439,35.940043,0.825,0.1172619,0.05178571,0.00595238,Good,Low,4.2,1.0,8.7,33.0,7.7,27.4,34.4,5.0,0.59283327,0.40716673,1104.0645,0.0004735612
6d861eba-16df-4b0c-9b4e-3b2247e54a7a,7.628889,4000.0,0.891334,35.467971,0.79583333,0.14464286,0.05654762,0.00297619,Good,Low,4.9,0.5,9.5,47.0,6.3,32.2,51.4,0.0,0.48424462,0.51575538,1286.5545,0.0005636489
c1bfdcf9-0729-444c-82cb-0b635af76fee,15.720278,4500.0,0.749607,39.012428,0.7875,0.13928571,0.03928571,0.03392857,Good,High,5.1,5.7,6.6,11.0,9.8,36.1,34.5,1.0,0.74601732,0.25398268,468.391,0.0006255595
9716fc03-2b3a-4c15-b154-bce9b33470f6,7.469722,3000.0,0.789445,39.323025,0.81666667,0.12797619,0.02559524,0.0297619,Good,High,4.4,5.0,4.3,37.0,7.6,27.0,56.4,6.0,0.55992942,0.44007058,1221.814,0.0004746586
3a4e5056-6f7f-4686-8696-26f6fbdb10e7,12.789444,4000.0,1.097846,38.992024,0.76666667,0.10833333,0.08690476,0.03809524,Good,Low,5.6,6.4,14.6,0.0,9.1,31.8,75.3,3.0,1.0,0.0,0.0,0.0005654446
96f8b78a-c6ed-4a06-8ec7-42a79529aeee,5.413611,5000.0,1.255208,39.521287,0.69583333,0.18571429,0.06845238,0.05,Good,Low,7.3,8.4,11.5,30.0,12.9,32.5,39.0,7.0,0.38715371,0.61284629,1681.515,0.0005643325
af713ee6-1ef7-404d-8f96-30601717b47b,11.471111,4000.0,1.129896,40.245833,0.71666667,0.22440476,0.03988095,0.01904762,Poor,Low,6.8,3.2,6.7,3.0,10.5,33.7,37.0,4.0,0.92310992,0.07689008,136.8675,0.0005845578
853b4de5-5a7e-4048-9f82-26c9d63253c3,11.201667,4500.0,0.65137,35.905552,0.82083333,0.11071429,0.06071429,0.0077381,Moderate,Low,4.3,1.3,10.2,48.0,7.4,28.7,45.8,2.0,0.46191354,0.53808646,1543.344,0.0005004572
7c12ba9f-56c9-4781-bae7-7fa9a61338b0,11.939722,5000.0,0.751288,39.012428,0.82916667,0.07619048,0.06845238,0.02619048,Good,High,4.1,4.4,11.5,44.0,6.3,32.6,15.1,5.0,0.511081,0.488919,1204.434,0.0005572968
6047f009-baf6-46b1-97de-a6312ef7998a,11.399722,3000.0,0.865829,40.263815,0.84166667,0.0577381,0.025,0.07559524,Good,High,3.8,12.7,4.2,4.0,6.5,32.2,78.0,1.0,0.93727397,0.06272603,112.97,0.0005734235
314a911b-fe13-4f5e-8c8d-1accb329bbf5,10.229167,5000.0,0.920039,38.968924,0.7625,0.18511905,0.03571429,0.01666667,Moderate,Low,5.7,2.8,6.0,29.0,9.7,29.4,38.2,3.0,0.53621837,0.46378163,1222.2485,0.0005098912
d12ddd45-53a4-4a09-b216-d20a5d8494ed,19.255,5000.0,0.726236,39.612575,0.90416667,0.02738095,0.05,0.01845238,Poor,Low,2.3,3.1,8.4,23.0,4.6,27.9,67.0,1.0,0.79674691,0.20325309,459.701,0.0004942739
c4cda259-dac2-4add-a99a-918e6f2f20fb,20.89,4500.0,0.741905,36.080875,0.84583333,0.0875,0.0547619,0.01190476,Moderate,High,3.7,2.0,9.2,2.0,4.1,30.0,74.0,5.0,0.98117052,0.01882948,35.629,0.0005335265
0a1a68b0-4e26-4497-9a49-a81e7f5ade4a,14.338889,4000.0,0.834765,39.780105,0.80833333,0.14761905,0.01190476,0.03214286,Moderate,Low,4.6,5.4,2.0,10.0,6.5,32.9,22.1,6.0,0.85248392,0.14751608,282.425,0.0005651091
298453f6-692f-4492-bfce-6bfd127110c9,3.175278,3000.0,0.787829,32.924503,0.68333333,0.19404762,0.08154762,0.04107143,Good,Low,7.6,6.9,13.7,44.0,12.6,34.4,36.8,7.0,0.23754501,0.76245499,2408.868,0.0005967111
28fd42c3-c932-4710-9366-d76167e2d4fc,18.383056,5000.0,0.900186,35.99891,0.78333333,0.14285714,0.06071429,0.01309524,Good,Low,5.2,2.2,10.2,3.0,8.4,30.9,41.9,6.0,0.94285038,0.05714962,109.494,0.0005374511
82c5eb72-ac36-40b8-a0aa-8ff66229fa61,8.458333,4500.0,0.96311,36.096832,0.6875,0.25297619,0.05238095,0.00714286,Good,Medium,7.5,1.2,8.8,25.0,11.2,30.9,60.6,4.0,0.51570366,0.48429634,1216.6,0.0005443227
af7df3f8-8a12-45bf-bc93-1f9e0cd02d2f,10.567778,4000.0,0.754626,33.224787,0.75416667,0.20714286,0.03809524,0.00059524,Poor,Low,5.9,0.1,6.4,26.0,9.3,30.9,44.6,4.0,0.56796254,0.43203746,1050.621,0.0005384433
7e290d46-946f-4013-a0df-14b434dd4caa,13.607778,5000.0,0.711788,35.905623,0.80833333,0.13869048,0.02916667,0.02380952,Moderate,Low,4.6,4.0,4.9,45.0,5.7,30.0,73.8,6.0,0.55182219,0.44817781,1114.4925,0.000533453
66233cbd-0fe9-4849-a841-6a370d518baa,9.906111,4500.0,0.757672,39.314066,0.80833333,0.12202381,0.06011905,0.00952381,Moderate,High,4.6,1.6,10.1,42.0,7.7,30.9,20.4,6.0,0.47515685,0.52484315,1405.173,0.0005295507
80a77b9f-b505-4300-8d86-9b99c37970ce,13.746389,4500.0,0.823107,39.191056,0.86666667,0.06428571,0.06428571,0.0047619,Moderate,Low,3.2,0.8,10.8,26.0,5.1,32.8,65.1,3.0,0.71628067,0.28371933,576.147,0.0005791633
1ce1e019-03f0-4bcc-be66-b91e13a48d20,2.252778,4500.0,1.391149,37.135599,0.57083333,0.29642857,0.11785714,0.01488095,Poor,Low,10.3,2.5,19.8,41.0,15.5,34.2,16.6,3.0,0.19838915,0.80161085,2761.2475,0.0005857949
38a12a08-7e6a-434c-9c5d-1aec80c2be98,8.463889,3000.0,1.078128,36.348474,0.67916667,0.17797619,0.12083333,0.02202381,Good,Low,7.7,3.7,20.3,5.0,11.4,32.4,82.5,5.0,0.86650133,0.13349867,247.665,0.0005785704
66925ab0-b5ba-44f7-9db0-ebd879e4e038,10.32,4000.0,0.935499,38.943709,0.72083333,0.22619048,0.04345238,0.00952381,Good,Medium,6.7,1.6,7.3,14.0,10.3,34.3,44.6,5.0,0.68758477,0.31241523,626.549,0.0005978306
e478a257-ca08-45e0-80a1-e024f5c3b117,16.985833,5000.0,0.767823,39.872914,0.87916667,0.04285714,0.03095238,0.04702381,Poor,High,2.9,7.9,5.2,29.0,4.1,33.0,43.6,4.0,0.7430954,0.2569046,516.6205,0.0005747562
21264420-36a0-4b6f-83fb-7aaec4ab9e6c,10.151389,4000.0,0.700024,33.307719,0.80833333,0.16190476,0.02202381,0.0077381,Moderate,Low,4.6,1.3,3.7,41.0,6.6,32.8,65.2,4.0,0.50611139,0.49388861,1175.757,0.0005792
9032ece7-3b46-4459-968e-0a3b860597a3,10.676389,4000.0,0.71225,35.844635,0.85416667,0.05119048,0.06190476,0.0327381,Moderate,Low,3.5,5.5,10.4,36.0,7.1,30.8,86.8,0.0,0.54157847,0.45842153,1110.582,0.0005522035
c46e1981-6084-43fc-b582-978a386d0799,10.935556,5000.0,0.908143,39.01939,0.75833333,0.18988095,0.02261905,0.02916667,Good,High,5.8,4.9,3.8,36.0,7.0,29.6,56.4,3.0,0.56583763,0.43416237,1094.94,0.0005200724
11fcbf1b-b50a-4775-ab3e-0d83fc0fed30,15.082778,4000.0,0.600291,35.437546,0.85,0.1202381,0.01845238,0.01130952,Good,Medium,3.6,1.9,3.1,41.0,3.9,36.3,41.2,3.0,0.64483889,0.35516111,694.7655,0.0006315149
48ef6566-a482-40d9-93a6-25c5f1a404e2,6.810833,3000.0,0.806817,35.437547,0.825,0.10714286,0.0375,0.03035714,Good,Medium,4.2,5.1,6.3,36.0,7.0,34.3,34.3,6.0,0.52181382,0.47818618,1094.94,0.0005940457
60c8e645-6674-4d87-aa89-d981d7ed4c24,22.110556,5000.0,0.568344,35.437546,0.84583333,0.09285714,0.04166667,0.01964286,Good,Medium,3.7,3.3,7.0,34.0,4.3,30.7,20.0,4.0,0.7159974,0.2840026,635.239,0.0005259103
eff68626-2144-4638-9687-62f4f51c6fe6,11.469444,5000.0,1.156614,39.804946,0.79166667,0.14047619,0.0375,0.03035714,Poor,Medium,5.0,5.1,6.3,22.0,5.5,30.6,42.9,7.0,0.75578336,0.24421664,525.745,0.0005325785
a7e013af-a9d6-46e9-826f-dd82a1400ee1,19.3,4500.0,0.732753,39.190372,0.76666667,0.20119048,0.01130952,0.02083333,Moderate,Low,5.6,3.5,1.9,5.0,9.5,30.9,37.6,6.0,0.89529941,0.10470059,206.3875,0.000535871
f9ef38eb-40e7-42f3-986c-160f9d831c78,13.944444,4000.0,0.94861,39.190372,0.7875,0.15119048,0.05654762,0.0047619,Moderate,Low,5.1,0.8,9.5,3.0,8.9,29.2,59.3,2.0,0.94209659,0.05790341,116.0115,0.0005141513
effd2db3-af05-4905-852c-c8abe7d2041d,11.773333,5000.0,0.951775,36.506459,0.64166667,0.29940476,0.05654762,0.00238095,Poor,Low,8.6,0.4,9.5,17.0,11.5,30.1,54.9,7.0,0.6384419,0.3615581,849.4475,0.0005282547
07a077e2-1bda-49a1-8954-b650ed17ce2c,12.167222,5000.0,1.181103,39.510363,0.70416667,0.14166667,0.09940476,0.0547619,Good,Medium,7.1,9.2,16.7,8.0,8.9,37.1,43.3,0.0,0.81878839,0.18121161,309.364,0.0006462601
59d63455-fdf0-4935-8626-b58a888eeef4,9.543056,3000.0,0.658958,35.843569,0.8375,0.13630952,0.02261905,0.00357143,Moderate,Low,3.9,0.6,3.8,48.0,4.7,30.5,29.7,2.0,0.59715191,0.40284809,980.232,0.0005259813
4e9f1bc9-e6e0-4a79-a5f9-c0316e4774c7,13.029722,4500.0,0.649816,35.515847,0.74166667,0.16369048,0.075,0.01964286,Good,High,6.2,3.3,12.6,28.0,8.5,34.1,68.2,6.0,0.53602312,0.46397688,1034.11,0.0006030093
51beeb91-8c54-4afc-a7ae-8ddf872671e0,17.263611,5000.0,0.77579,36.398986,0.82916667,0.04702381,0.1125,0.01130952,Good,High,4.1,1.9,18.9,12.0,8.1,36.6,50.6,4.0,0.76308788,0.23691212,422.334,0.0006402091
9b673ffd-7552-41d6-8592-c8b23dfa3532,6.506389,3000.0,0.83959,35.515184,0.80416667,0.16369048,0.01607143,0.01607143,Good,High,4.7,2.7,2.7,46.0,6.6,28.5,47.5,0.0,0.51872061,0.48127939,1319.142,0.0004975885
82e3e998-47a1-4321-b57f-e01846077cad,9.341111,5000.0,1.221661,39.901066,0.72916667,0.20535714,0.02678571,0.03869048,Moderate,Medium,6.5,6.5,4.5,16.0,10.5,34.3,22.7,0.0,0.65017215,0.34982785,729.96,0.0005897831
d3069a95-c7f7-4eb8-8325-321dc0f5d2df,5.751667,5000.0,0.968574,39.458545,0.71666667,0.24583333,0.02202381,0.01547619,Good,Low,6.8,2.6,3.7,44.0,11.0,30.9,64.4,4.0,0.31738611,0.68261389,2102.98,0.000545719
89806f49-1c03-40af-ac34-e8a7d19f94e4,9.314722,5000.0,1.011854,40.108625,0.82083333,0.07142857,0.07261905,0.03511905,Moderate,Low,4.3,5.9,12.2,31.0,7.8,34.0,42.4,5.0,0.53700992,0.46299008,1050.621,0.0005917821
54b522e3-fa1a-4c78-8e97-0b040b494636,9.271944,3000.0,0.709149,38.921102,0.8625,0.01488095,0.07142857,0.05119048,Good,Medium,3.3,8.6,12.0,47.0,4.3,30.8,43.7,7.0,0.62438006,0.37561994,878.1245,0.0005363659
a1c1c119-18bf-48b8-89e1-44d3a8266024,11.919167,4000.0,0.739906,35.575129,0.7625,0.12083333,0.08809524,0.02857143,Good,High,5.7,4.8,14.8,21.0,8.5,33.9,68.5,7.0,0.62809767,0.37190233,775.5825,0.0005996262
496c92de-ffea-4d90-96d7-64eb48b04174,15.150556,5000.0,1.075727,37.53372,0.73333333,0.19642857,0.06190476,0.00833333,Poor,Medium,6.4,1.4,10.4,3.0,9.3,34.4,75.9,1.0,0.92859894,0.07140106,121.2255,0.0006110789
0fe0fd2f-e09f-4d9b-91d6-47448cf05c68,19.703333,5000.0,0.83852,39.012428,0.825,0.0452381,0.11309524,0.01666667,Good,High,4.2,2.8,19.0,4.0,6.9,28.5,65.1,1.0,0.9413433,0.0586567,119.922,0.0005040558
abf65bf8-0886-46ec-b788-6d08246e71b9,4.032778,4000.0,1.047508,36.499213,0.70416667,0.18869048,0.07559524,0.03154762,Moderate,Medium,7.1,5.3,12.7,36.0,11.9,36.0,92.9,3.0,0.30086028,0.69913972,1861.398,0.0006452727
66a43a3b-4f7f-4c85-9975-d78350e15315,3.811389,5000.0,1.224932,39.221544,0.71666667,0.16785714,0.09702381,0.01845238,Moderate,Medium,6.8,3.1,16.3,40.0,12.3,35.5,46.6,4.0,0.26596649,0.73403351,2137.74,0.0006195257
ee682388-9853-42c9-baca-534bd787f127,9.186667,4500.0,0.86894,35.841123,0.825,0.10178571,0.06428571,0.00892857,Moderate,Low,4.2,1.5,10.8,48.0,5.9,31.9,41.2,5.0,0.50534582,0.49465418,1230.504,0.0005546608
cce95eea-1b36-4ae8-aff1-702f6a28cfb3,11.665278,5000.0,1.033627,39.802814,0.675,0.2327381,0.04821429,0.04404762,Poor,High,7.8,7.4,8.1,12.0,11.8,35.3,30.7,4.0,0.68700038,0.31299962,615.252,0.0006101897
c4dc3ce8-232f-4057-9b02-fa40d4a69fee,6.677222,4500.0,0.889428,35.939022,0.675,0.25654762,0.05416667,0.01428571,Good,Low,7.8,2.4,9.1,33.0,12.6,30.4,76.6,5.0,0.37597038,0.62402962,1806.651,0.0005414687
0effda91-4ad6-4e44-bd67-fdc3994eb132,2.248056,4000.0,1.244019,33.001439,0.6,0.26130952,0.10059524,0.03809524,Good,Medium,9.6,6.4,16.9,44.0,15.1,32.5,24.4,2.0,0.19916186,0.80083814,2886.818,0.0005589675
ba45fedd-d12e-4889-932f-ea9a30bfa289,3.616667,3000.0,1.394275,39.322132,0.62916667,0.27083333,0.08333333,0.01666667,Moderate,High,8.9,2.8,14.0,21.0,15.1,31.1,24.4,4.0,0.47880925,0.52119075,1377.7995,0.0005345139
181aec9f-c81e-4d75-aae3-ba6823272034,13.751944,4000.0,0.760457,38.888745,0.84583333,0.05595238,0.08154762,0.01666667,Good,Low,3.7,2.8,13.7,22.0,5.4,32.5,56.5,1.0,0.74481464,0.25518536,516.186,0.0005707631
e9c7cb75-418e-45fe-9fec-673737ffcae0,16.630833,5000.0,1.008462,38.943706,0.69583333,0.20059524,0.08928571,0.01428571,Good,Medium,7.3,2.4,15.0,2.0,10.6,28.6,30.6,5.0,0.95559249,0.04440751,92.114,0.000493125
29b18839-cff3-4985-b01a-cc07f194d0f4,3.586944,4500.0,1.1812,39.41859,0.69583333,0.15714286,0.0672619,0.0797619,Moderate,High,7.3,13.4,11.3,41.0,12.3,34.9,23.6,4.0,0.26820287,0.73179713,2191.1835,0.000600594
7ef7e76b-adcf-4efe-932c-19338fe3f8a5,7.127778,3000.0,0.83478,38.898459,0.8,0.05,0.14345238,0.00654762,Good,Low,4.8,1.1,24.1,33.0,7.5,31.0,19.5,2.0,0.56496308,0.43503692,1075.3875,0.0005309666
e04d0ecb-cd63-4ab4-bbd8-eba16adafc1f,7.546111,5000.0,1.006416,39.510302,0.73333333,0.18571429,0.05297619,0.02797619,Good,Medium,6.4,4.7,8.9,31.0,10.2,35.2,34.2,3.0,0.43270453,0.56729547,1373.889,0.0006097291
d1bd5d7f-d397-437a-bc9f-62aa7df5de4e,10.779167,3000.0,0.735021,39.246415,0.92916667,0.0,0.05164931,0.01918403,Moderate,Medium,1.7,3.9,10.5,44.0,3.0,29.1,15.1,5.0,0.75233829,0.24766171,573.54,0.0004961628
255fc00b-c34e-4e62-a6bb-8eaeb4d561c4,11.768611,3000.0,0.613578,35.437653,0.92916667,0.0,0.04350394,0.0273294,Good,Medium,1.7,4.9,7.8,48.0,3.5,29.7,43.3,0.0,0.6856464,0.3143536,729.96,0.0005170054
1313da99-9d96-47d2-91a9-05e417c6fc6c,25.456389,5000.0,0.602083,36.315204,0.9125,0.0077381,0.07440476,0.00535714,Good,Low,2.1,0.9,12.5,20.0,3.0,29.6,55.5,5.0,0.87328207,0.12671793,260.7,0.0005197417
809f5094-cf84-440a-a577-e2217b1540e3,3.655833,4000.0,1.255714,39.196894,0.7375,0.22202381,0.00714286,0.03333333,Moderate,Low,6.3,5.6,1.2,45.0,9.0,36.1,61.1,3.0,0.32692868,0.67307132,1759.725,0.0006353341
1601d8ba-401b-4f57-829c-d9e2893f3dc2,9.060833,5000.0,0.928331,32.93066,0.73333333,0.25952381,0.0,0.00714286,Good,Low,6.4,1.2,0.0,43.0,6.9,32.7,46.5,2.0,0.47923122,0.52076878,1289.1615,0.0005705818
